Index,Index SubSeries,Source,GSE,Single Cell,Paired,Hand Processed,Mix bulk,Wanna understand better,Sample source name ch1,Cell Cycle,Cell Cycle Subtype,,Comment,% of zeros in data,Single cell In Info,Single In Info,Cell In Info,In Svensson SC list,,Phase Correlation,Cell count,Non zero genes count,Year,Sample organism ch1,Sample source name ch1,Sample status,Sample instrument model,Sample data processing,Sample extract protocol ch1,Sample library selection,Sample library source,Sample library strategy,Sample molecule ch1,Sample platform id,Sample submission date,Sample last update date,Single cell In Info,Single In Info,Cell In Info,In Svensson SC list,Phase Correlation,Shorthand,DOI,Authors,Journal,Title,Date,bioRxiv DOI,Reported cells total,Organism,Tissue,Technique,Data location,Panel size,Measurement,Cell source,Disease,Contrasts,Developmental stage,Number of reported cell types or clusters,Cell clustering,Pseudotime,RNA Velocity,PCA,tSNE,H5AD location,Isolation,BC --> Cell ID _OR_ BC --> Cluster ID,Number individuals
498,193,ARCHS4v_,GSE95436Xx-xXGSE98131,,,,,,mammary gland,Flatten,,,,74.45,1,1,1,0,,0.77,226,21952,2017,Mus musculus,mammary gland,Public on Nov 20 2017,Illumina NextSeq 500,Reads were aligned to the mouse genome using Subread version 1.4.6Xx-xXRead counts were summarized,Freshly sorted cells were submitted to a Fluidigm C1 System machine for single cell capture and cDN,cDNA,transcriptomic,RNA-Seq,total RNA,GPL19057,Feb 27 2017,Dec 19 2017,1,1,1,0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,194,ARCHS4v_,GSE136580,,,,,,NE_Ascl1,G0,range 1.2-2.4,,,69.74,0,0,0,0,,0.53,225,24560,2019,Mus musculus,NE_Ascl1,Public on Oct 03 2019,Illumina NextSeq 500,"CASAVA 1.8.2 (Illumina) was used for base-calling, demultiplexing, and generation of fastq files.Xx","Mice were euthanized by CO2 asphyxiation, perfused with ~2ml PBS into the right cardiac ventricle, ",cDNA,transcriptomic,RNA-Seq,polyA RNA,GPL19057,Aug 28 2019,Oct 03 2019,0,0,0,0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,195,ARCHS4v_,GSE94641,,,,,,RNA from Medial Ganglionic Eminence,FlattenWithGap,Not many cells so gap in middle,,,68.58,0,0,0,0,,0.95,225,24787,2017,Mus musculus,RNA from Medial Ganglionic Eminence,Public on Mar 02 2017,Illumina HiSeq 2500,Reads were aligned to the GRCm38 genome using GSNAP and genes were counted using the HTSeqGenie Bio,MGE tissues from mouse CD1 embryonic brains were dissected out from various embryonic ages. A singl,cDNA,transcriptomic,RNA-Seq,total RNA,GPL17021,Feb 07 2017,Mar 02 2017,0,0,0,0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,196,ARCHS4v_,GSE90860,,,,,,Whole cortex,G0,range 2.5-3.5 - stange,,,67.47,1,1,1,0,,0.64,223,22866,2016,Mus musculus,Whole cortex,Public on Mar 08 2017,Illumina HiSeq 2000,Map read-pairs to the Mouse genome (Grcm38) with TopHat2Xx-xXQuantify gene expression with HTSeq v0,"Single cell were captured and RNA extracted on a C1 system, Fluidigm on a 5-10um chip, following ma",cDNA,transcriptomic,RNA-Seq,polyA RNA,GPL13112,Dec 05 2016,Mar 08 2017,1,1,1,0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,197,ARCHS4v_,GSE120976,,,,,,medial neocortex,G0andTinyFlatten,Small number of cells out G0,,,68.69,1,1,1,0,,0.82,221,20237,2018,Mus musculus,medial neocortex,Public on Oct 10 2018,Illumina NextSeq 500,"""freeIbis"" was used as an efficient basecaller with calibrated quality scores for Illumina sequence",Single cell isolation and cDNA generation using Fluidigm C1 platform with reagents provided by Flui,cDNA,transcriptomic,RNA-Seq,total RNA,GPL19057,Oct 09 2018,Oct 10 2018,1,1,1,0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,198,ARCHS4v_,GSE106514,,,,,,Lymph Node,,,,,62.01,1,1,1,0,,0.79,220,22448,2017,Mus musculus,Lymph Node,Public on Mar 12 2019,Illumina HiSeq 3000,FASTQ file generated by Illumina CASAVA 1.8Xx-xXSequenced reads were trimmed for adaptors and low q,"Lymph nodes were removed from mice, dissociated into single cell suspension and High Endothelial Ce",cDNA,transcriptomic,RNA-Seq,total RNA,GPL21493,Nov 03 2017,Mar 12 2019,1,1,1,0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,199,ARCHS4v_,GSE87293,,,,,,Endolymphatic sac epithelium,G0andTinyFlatten,Small number of cells out G0,,,67.56,1,1,1,0,,0.87,213,21703,2016,Mus musculus,Endolymphatic sac epithelium,Public on Sep 11 2017,Illumina HiSeq 1000,Basecalls by bcl2fastq v2.15Xx-xXReads aligned to mm10 genome (NCBI GRCm38) with RefSeq coordinates,"Following dissociation of tissue into a single-cell suspension, target cells were enriched by purif",cDNA,transcriptomic,RNA-Seq,total RNA,GPL15103,Sep 23 2016,Sep 11 2017,1,1,1,0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,200,ARCHS4v_,GSE114748,,,,,,Autopod cells E12.5,Strange,Blob range 4.5-7,,,71.63,0,0,1,0,,0.6,212,21499,2018,Mus musculus,Autopod cells E12.5,Public on Aug 24 2018,Illumina NextSeq 500,"Mapping and RNA-seq analyses were done through HTSstation (David et al, 2014 PLoS ONE and http://ht","Sequencing of C1-generated librariesXx-xXChemistry: NextSeq v2Xx-xXSMARTer kit v2, nextera XT",cDNA,transcriptomic,RNA-Seq,polyA RNA,GPL19057,May 22 2018,Aug 24 2018,0,0,1,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,201,ARCHS4v_,GSE76157,,,,,,Postnatal day 7 mouse tibia growth plate structures,G0,,,,66.41,0,0,0,0,,0.57,212,21660,2015,Mus musculus,Postnatal day 7 mouse tibia growth plate structures,Public on Jun 14 2016,Illumina HiSeq 2000,"RNAseq: After removing bacodes, adapters and low-quality reads, clean reads were mapped to the Mous",Growth plates were isolated by microdissection and full length Ploy(A) RNA was extracted using Clon,cDNA,transcriptomic,RNA-Seq,polyA RNA,GPL13112,Dec 18 2015,Jun 14 2016,0,0,0,0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,202,ARCHS4v_,GSE63576,,,,,,lumbar DRG neuron,Strange,Blob range 2.6-3.4,,,52.24,0,0,0,1,,0.68,209,29677,2014,Mus musculus,lumbar DRG neuron,Public on Dec 10 2015,Illumina HiSeq 2500,Basecalls performed using CASAVA version 1.8.0Xx-xXSequenced reads were trimmed for adaptor sequenc,"Total RNA was extracted with AMBION AM1560 kit.Xx-xXFollowing ""TruSeq RNA Sample Preparation Guide""",cDNA,transcriptomic,RNA-Seq,polyA RNA,GPL17021,Nov 24 2014,Dec 10 2015,0,0,0,1,0.68,Li et al CReasearch,10.1038/cr.2015.149,"Chang-Lin Li, Kai-Cheng Li, Dan Wu, Yan Chen, Hao Luo, Jing-Rong Zhao, Sa-Shuang Wang, Ming-Ming Sun, Ying-Jin Lu, Yan-Qing Zhong, Xu-Ye Hu, Rui Hou, Bei-Bei Zhou, Lan Bao, Hua-Sheng Xiao, Xu Zhang",Cell Res,Somatosensory neuron types identified by high-coverage single-cell RNA-sequencing and functional heterogeneity,20151222,-,197,Mouse,,SMARTer,GSE63576,,RNA-seq,,,,,,,,,,,,,,
508,203,ARCHS4v_,GSE65774Xx-xXGSE65776,,,,,,striatum,Bulk?,,,,27.87,0,0,0,0,,0.83,208,28553,2015,Mus musculus,striatum,Public on Feb 15 2016,Illumina HiSeq 2000,Illumina CASAVA 1.8.2 software used for basecallingXx-xXGenome mapped via Omnisoft OSA 2.0Xx-xXSequ,"Tissue specimens were removed, flash frozen on dry ice, and total RNA was harvested using the Qiage",cDNA,transcriptomic,RNA-Seq,polyA RNA,GPL13112,Feb 09 2015,Feb 15 2016,0,0,0,0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,204,ARCHS4v_,GSE114997,,,,,,Spiral ganglion neuron,G0?,,,,53.03,0,0,0,1,,0.06,207,22314,2018,Mus musculus,Spiral ganglion neuron,Public on Aug 06 2018,Illumina NextSeq 500,short and poor quality reads were trimmed using Trimmomatic (v0.33)Xx-xXalignment to the mouse geno,RNA was extracted by adding lysis buffer to each neuron and reverse-transcribed immediately as desc,cDNA,transcriptomic,RNA-Seq,polyA RNA,GPL19057,May 29 2018,Aug 06 2018,0,0,0,1,0.06,Shrestha et al Cell,10.1016/j.cell.2018.07.007,"Brikha R. Shrestha, Chester Chia, Lorna Wu, Sharon G. Kujawa, M. Charles Liberman, Lisa V. Goodrich",Cell,Sensory Neuron Diversity in the Inner Ear Is Shaped by Activity,20180802,,186,Mouse,Ear,Smart-seq2,GSE114997,,RNA-seq,,,,,,,,,,,,,,
510,205,ARCHS4v_,GSE83146,,,,,,Pancreatic islets,G0,,,,69.56,0,1,1,1,,0.79,207,20283,2016,Mus musculus,Pancreatic islets,Public on Jun 30 2016,Illumina HiSeq 2500,Illumina Casava 1.8.2 software used for basecalling.Xx-xXReads were decoded based on their barcodes,"Single islet cells were captured with C1 Integrated Fluidic Circuit. Cell lysing, reverse transcrip",cDNA,transcriptomic,RNA-Seq,total RNA,GPL17021,Jun 09 2016,Jun 30 2016,0,1,1,1,0.79,Xin et al Endocrinology,10.1210/en.2016-1235,"Yurong Xin, Haruka Okamoto, Jinrang Kim, Min Ni, Christina Adler, Katie Cavino, Erqian Na, Andrew J. Murphy, George D. Yancopoulos, Calvin Lin, Jesper Gromada",Endocrinology,Single-Cell RNAseq Reveals That Pancreatic β-Cells From Very Old Male Mice Have a Young Gene Signature,20160728,,207,Mouse,Pancreas,SMARTer (C1),GSE83146,,RNA-seq,Beta cells,,,,,,,,,,,,,
511,206,ARCHS4v_,GSE103618,,,,,,mouse embryonic fibroblast,Flatten,,,,75.82,0,0,0,0,,0.95,205,29990,2018,Mus musculus,mouse embryonic fibroblast,Public on Dec 07 2018,Illumina NextSeq 500,bcl2fastq2 v2.20 was used to convert BCL files generated by Illumina NextSeq to standard FASTQ file,Total RNA was extracted with TRIzol. cDNA was generated with the SMARTSeq v4 Ultra low input RNA ki,cDNA,transcriptomic,RNA-Seq,total RNA,GPL19057,Sep 29 2018,Dec 07 2018,0,0,0,0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,207,ARCHS4v_,GSE74596Xx-xXGSE74597,,,,,,Single_cell_RNA-seq_NKT0,Flatten,,,,64.46,1,1,1,0,,0.92,203,20291,2015,Mus musculus,Single_cell_RNA-seq_NKT0,Public on Apr 18 2016,Illumina HiSeq 2500,"Single-cell RNA-Seq data was mapped against the mouse mm10 reference genome using tophat (v1.4.1., ","For RNA isolation from thymic iNKT cell subsets, thymus cell suspensions were enriched for iNKT cel",cDNA,transcriptomic,RNA-Seq,total RNA,GPL17021,Nov 03 2015,Apr 18 2016,1,1,1,0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,208,ARCHS4v_,GSE108811,,,,,,Pancreatic ductal adenocarcinoma cell line,Flatten,,,,56.86,1,1,1,0,,0.94,202,22162,2018,Mus musculus,Pancreatic ductal adenocarcinoma cell line,Public on Jan 06 2018,Illumina NextSeq 500,"Quality control performed with FastQC version 0.11.5Xx-xXReads alignement, mapping to the genome, d",PDA cells were adjusted to 200 cells/L and applied to the Fluidigm C1 system for single-cell capt,cDNA,transcriptomic,RNA-Seq,total RNA,GPL19057,Jan 05 2018,Jan 08 2018,1,1,1,0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,209,ARCHS4v_,GSE83550,,,,,,D._Colon,Bulk?,,,,25.85,0,0,0,0,,0.95,194,28673,2016,Mus musculus,D._Colon,Public on Jul 07 2017,Illumina HiSeq 2500,Illumina Casava1.82 software used for basecalling.Xx-xXShort reads in fastQ format are processed us,RNA was prepared using the KAPA Stranded RNA-Seq with RiboErase sample preparation kit (kapabiosyst,cDNA,transcriptomic,RNA-Seq,total RNA,GPL17021,Jun 21 2016,Jul 07 2017,0,0,0,0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,210,ARCHS4v_,GSE65924,,,,,,Mouse embryonic cells,Strange,,,,52.21,0,0,1,1,,0.88,192,29217,2015,Mus musculus,Mouse embryonic cells,Public on Mar 24 2016,Illumina HiSeq 2500,The reads for all samples are mapped to the mm10 using Tophat v2.0.8b with parameter: -p 20 -g 1 -N,"RNA from LCM samples were extracted by 5M GuSCN (Invitrogen, # 20012-043), then RNA was precipitate",cDNA,transcriptomic,RNA-Seq,total RNA,GPL17021,Feb 13 2015,Mar 24 2016,0,0,1,1,0.88,Peng et al DCell,10.1016/j.devcel.2016.02.020,"Guangdun Peng, Shengbao Suo, Jun Chen, Weiyang Chen, Chang Liu, Fang Yu, Ran Wang, Shirui Chen, Na Sun, Guizhong Cui, Lu Song, Patrick P.L. Tam, Jing-Dong J. Han, Naihe Jing",Developmental Cell,Spatial Transcriptome for the Molecular Annotation of Lineage Fates and Cell Identity in Mid-gastrula Mouse Embryo,20160323,-,70,Mouse,,Smart-seq2,GSE65924,,RNA-seq,,,,,,,,,,,,,,
516,211,ARCHS4v_,GSE123515Xx-xXGSE123516,,,,,,Intestinal Epithelium,G0,,,,78.69,0,0,1,0,,0.79,192,27700,2018,Mus musculus,Intestinal Epithelium,Public on Feb 28 2019,Illumina HiSeq 3000,Reads obtained from each cell were then aligned to the mm10 mouse genome using the STAR RNAseq alig,Full length scRNA-seq was performed by SMART-seq2 upon enrichment of Clu+ rSCs using BAC-CluGFP tra,cDNA,transcriptomic,RNA-Seq,total RNA,GPL21493,Dec 07 2018,Feb 28 2019,0,0,1,0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,212,ARCHS4v_,GSE94087,,,,,,HSC Control 4 months,Flatten,,,,69.62,1,1,1,0,,0.79,190,20299,2017,Mus musculus,HSC Control 4 months,Public on Dec 02 2019,Illumina HiSeq 2500,FASTQ sequence files were aligned to the mouse genome version mm9 using RSEM.Xx-xXThe fastq files w,Single HSCs were prepared using the C1 Single-Cell Auto Prep System (5-10 m Fluidic Chip for m,cDNA,transcriptomic,RNA-Seq,total RNA,GPL17021,Jan 26 2017,Dec 02 2019,1,1,1,0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,213,ARCHS4v_,GSE96958Xx-xXGSE96986,,,,,,BL-CFC day1 of culture (eVSM +/- dox for 24h),,,,,52.57,0,0,1,0,,0.76,189,21557,2017,Mus musculus,BL-CFC day1 of culture (eVSM +/- dox for 24h),Public on Mar 20 2018,Illumina HiSeq 2000,Paired-end reads were mapped to GRCm38 using STAR (2.4).Xx-xXDuplicate reads were removed using sam,"Cells were isolated using two Fluidigm C1 chips, RNA was extracted and libraries prepared. ERCC spi",cDNA,transcriptomic,RNA-Seq,polyA RNA,GPL13112,Mar 23 2017,Mar 20 2018,0,0,1,0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,214,ARCHS4v_,GSE82174,,,,,,Testes,,,,,55.81,0,1,0,0,,0.68,188,25171,2016,Mus musculus,Testes,Public on Sep 27 2016,Illumina HiSeq 2500,"50bp single-end reads (or first 50bp of 100bp reads using parameter ""--clip3pNbases 50"") were mappe",Testes were decapsulated in HBSS (Mediatech  Inc.) and digested with collagenase IV (1 mg/ml in HBS,cDNA,transcriptomic,RNA-Seq,total RNA,GPL17021,Jun 02 2016,Sep 27 2016,0,1,0,0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,215,ARCHS4v_,GSE75622Xx-xXGSE75765,,,,,,4C embryo,,,,,53.59,0,0,0,0,,-0.36,187,29766,2015,Mus musculus,4C embryo,Public on Dec 31 2015,Illumina NextSeq 500,"Reads were aligned to mm10 RefSeq using Bowtie software in a sequencial manner first to rRNA, snRNA",2C embryos positive for GFP signal were individually collected at 2C or 4C stage in 5ul of buffer T,cDNA,transcriptomic,RNA-Seq,total RNA,GPL19057,Dec 07 2015,Dec 31 2015,0,0,0,0,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,216,ARCHS4v_,GSE94676Xx-xXGSE106663,,,,,,NT1,,,,,76.72,1,1,1,0,,-0.04,187,18602,2017,Mus musculus,NT1,Public on Dec 15 2017,Illumina HiSeq 2000,"The 125bp paired-end reads libraries were aligned using STAR v2.5.0a 1 (Dobin et al., 2013) against",Nave CD4+ T lymphocytes were purified from single-cell suspensions by MACS depletion of non-CD4+,cDNA,transcriptomic,RNA-Seq,total RNA,GPL13112,Nov 08 2017,Jan 23 2018,1,1,1,0,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,217,ARCHS4v_,GSE132869,,,,,,BLM_d7,Bulk?,,,,28.77,0,0,0,0,,0.98,186,31490,2019,Mus musculus,BLM_d7,Public on Jun 18 2019,Illumina HiSeq 2500,Reads were aligned to the Mus musculus GRCm38 reference genome (NCBI assembly accession GCF_0000016,"Total RNA was prepared using the RNeasy 96 kit (Qiagen, Germany) according to the manufacturer's in",cDNA,transcriptomic,RNA-Seq,total RNA,GPL17021,Jun 17 2019,Jun 18 2019,0,0,0,0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,218,ARCHS4v_,GSE111747Xx-xXGSE111899,,,,,,Primary Cutlure Mouse Cortical Neurons,Bulk?,,,,45.5,0,0,0,0,,0.96,184,26555,2018,Mus musculus,Primary Cutlure Mouse Cortical Neurons,Public on Mar 14 2018,Illumina NextSeq 500,Base-calling with Illumina RTA v2 (default NextSeq settings)Xx-xXAlignment was done using STAR with,RNA was extracted using the Qiagen Rneasy kit with the DNase step according to instructions of the,cDNA,transcriptomic,RNA-Seq,total RNA,GPL19057,Mar 13 2018,Mar 14 2018,0,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,219,ARCHS4v_,GSE117225Xx-xXGSE117233,,,,,,burst forming unit-erythroid,Fast,,,,59.32,0,0,0,0,,-0.79,183,22076,2018,Mus musculus,burst forming unit-erythroid,Public on Mar 01 2019,Illumina HiSeq 2500,"Reads were mapped against the GRCm38 mouse genome using STAR version 2.4, gene annotations from ENS","FACS selection protocol: Antibody staining and FACS.For FACS purification of erythroid progenitors,",cDNA,transcriptomic,RNA-Seq,polyA RNA,GPL17021,Jul 17 2018,Mar 01 2019,0,0,0,0,-0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,220,ARCHS4v_,GSE80810,,,,,,pre-implantation embryo,,,,,50.19,1,1,1,0,,0.89,182,25638,2016,Mus musculus,pre-implantation embryo,Public on Dec 05 2016,Illumina HiSeq 2500,Quality control: Reads characterized by at least one of the following criteria were discarded from,PolyA+ mRNA extracted from each single cell was reverse transcribed from the 3UTR and amplified,cDNA,transcriptomic,RNA-Seq,total RNA,GPL17021,Nov 02 2016,Dec 05 2016,1,1,1,0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,221,ARCHS4v_,GSE79096,,,,,,NP+ GC B cells,,,,,74.84,0,0,1,0,,0.74,182,26259,2016,Mus musculus,NP+ GC B cells,Public on Mar 10 2018,Illumina HiSeq 2500,Reads were aligned to mm10 mouse genome assembly by using Tophat v2.0.Xx-xXAligned reads were then,Flow-sorted cells were resuspended at a concentration of 3105 cells/ml then loaded onto a primed,cDNA,transcriptomic,RNA-Seq,total RNA,GPL17021,Mar 11 2016,Mar 10 2018,0,0,1,0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,222,ARCHS4v_,GSE79457,,,,,,"Single cell from pancreas, YFPpos_8w_cell1",,,,,77.37,1,1,1,0,,0.27,182,18898,2016,Mus musculus,"Single cell from pancreas, YFPpos_8w_cell1",Public on Feb 16 2017,Illumina NextSeq 500,"Sequencing reads were trimmed, adapter sequences removed and the reads aligned using STAR with defa",Isolated mouse islets were dissociated into single cells by enzymatic digestion using 0.05% Trypsin,cDNA,transcriptomic,RNA-Seq,total RNA,GPL19057,Mar 23 2016,Feb 16 2017,1,1,1,0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,223,ARCHS4v_,GSE67120Xx-xXGSE67123,,,,,,AGM,,,,,60.67,0,0,0,0,,0.55,181,21992,2015,Mus musculus,AGM,Public on May 19 2016,Illumina HiSeq 2000,"remove Illumina adaptor sequences, primer UP1, primer UP2 and 3 ployA sequences using cutadapt (","E11 AGM region (41-45 sp): ECs: CD31+VE-cadherin+CD41-CD43-CD45-Ter119-, T1 pre-HSCs: CD31+CD45-CD4",cDNA,transcriptomic,RNA-Seq,polyA RNA,GPL13112,Mar 20 2015,May 19 2016,0,0,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,224,ARCHS4v_,GSE119228,,,,,,192 cells,,,,,46.02,0,0,1,1,,0.94,180,26705,2018,Mus musculus,192 cells,Public on Oct 12 2018,Illumina NextSeq 500,Note: Second read contained only cell and molecule barcodes. This information was appended to the f,Mice were perfused by injection of cold PBS via the right ventricle prior to lung dissection. Lung,cDNA,transcriptomic,RNA-Seq,polyA RNA,GPL19057,Aug 30 2018,Oct 12 2018,0,0,1,1,0.94,Cohen et al Cell,10.1016/j.cell.2018.09.009,"Merav Cohen, Amir Giladi, Anna-Dorothea Gorki, Dikla Gelbard Solodkin, Mor Zada, Anastasiya Hladik, Andras Miklosi, Tomer-Meir Salame, Keren Bahar Halpern, Eyal David, Shalev Itzkovitz, Tibor Harkany, Sylvia Knapp, Ido Amit",Cell,Lung Single-Cell Signaling Interaction Map Reveals Basophil Role in Macrophage Imprinting,20181011,-,"50,770",Mouse,Lung,MARS-seq,GSE119228,,RNA-seq,Lung,,,,29,,,,,,,,,
530,225,ARCHS4v_,GSE83337,,,,,,Postn+ resident CD31- CD45-_cell-idJul24_22,,,,,69.54,1,1,1,0,,0.84,180,21273,2016,Mus musculus,Postn+ resident CD31- CD45-_cell-idJul24_22,Public on Jun 14 2016,Illumina HiSeq 2500,Illumina Casava1.8 software used for basecalling.Xx-xXSequenced reads were trimmed for adaptor sequ,Single cell suspensions were processed using Fluidigm C1 protocolsXx-xXRNA libraries were prepared,cDNA,transcriptomic,RNA-Seq,total RNA,GPL17021,Jun 14 2016,Jun 16 2016,1,1,1,0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,226,ARCHS4v_,GSE127554,,,,,,adult brain,,,,,34.94,0,0,0,0,,0.92,178,28353,2019,Mus musculus,adult brain,Public on Nov 15 2019,Illumina HiSeq 2500,RNA sequencing data was aligned to the mm10 genome using STAR (version 2.5.0c). Reads mapping to mu,RNA was extracted from TRIzol using standard protocols.Xx-xXThe Illumina TruSeq kit was used to cre,cDNA,transcriptomic,RNA-Seq,polyA RNA,GPL17021,Mar 01 2019,Nov 15 2019,0,0,0,0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,227,ARCHS4v_,GSE82294,,,,,,heart,,,,,33.47,0,0,0,0,,0.72,178,26282,2016,Mus musculus,heart,Public on Oct 21 2016,Illumina HiSeq 2000,"The basecalling software name, version and parameters are OLB-1.9.4/bin/setupBclToQseq.py; --input-",Total RNA was purified from the cardiac ventricles following the recommendations of Ambion for the,cDNA,transcriptomic,RNA-Seq,total RNA,GPL13112,Jun 06 2016,Dec 04 2017,0,0,0,0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,228,ARCHS4v_,GSE62967,,,,,,whole embryo,,,,,34.65,0,0,0,0,,0.86,177,24797,2014,Mus musculus,whole embryo,Public on Apr 14 2015,Illumina HiSeq 2000,Trimming: The first 18 bases and the last 7 basesof the HiSeq F1 reads were trimmed to make them,Whole embryos were separated from all extra-embryonic material and homogenized in Trizol; total RNA,cDNA,transcriptomic,RNA-Seq,total RNA,GPL13112,Nov 04 2014,Apr 14 2015,0,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,229,ARCHS4v_,GSE78779,,,,,,Fibloblasts,,,,,60.13,0,0,0,0,,0.1,175,18934,2016,Mus musculus,Fibloblasts,Public on Apr 08 2016,Illumina HiSeq 2500,"Libraries were sequenced on the Illumina HiSeq2500 according to standard, paired-end sequencing, pr",C. elegans total RNA was isolated using TRIzol with addition of ERCC spike-ins and GenElute LPA (Si,cDNA,transcriptomic,RNA-Seq,total RNA,GPL17021,Mar 01 2016,Apr 08 2016,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,230,ARCHS4v_,GSE46980,,,,,,"R1 mouse embryonic stem cells, amplified",,,,,65.29,0,0,1,1,,0.98,175,19254,2013,Mus musculus,"R1 mouse embryonic stem cells, amplified",Public on Dec 20 2013,Illumina HiSeq 2000,Read quality filtering and barcode extraction: Every read that was considered valid by the Illumina,"A 30 L aliquot of ~12000 cells was thawed and 20 L C1 Suspension Reagent was added (all ""C1"" re",cDNA,transcriptomic,RNA-Seq,total RNA,GPL13112,Dec 04 2013,Dec 20 2013,0,0,1,1,0.98,Islam et al NMeth,10.1038/nmeth.2772,"Saiful Islam, Amit Zeisel, Simon Joost, Gioele La Manno, Pawel Zajac, Maria Kasper, Peter Lönnerberg, Sten Linnarsson",Nat Methods,Quantitative single-cell RNA-seq with unique molecular identifiers,20131222,-,192,Mouse,Culture,STRT-seq (C1),GSE46980,,RNA-seq,mESCs,,,,1,No,No,,No,No,,IFC Capture,,
536,231,ARCHS4v_,GSE69970Xx-xXGSE71442,,,,,,Whole embryo,,,,,56.49,0,0,0,0,,0.95,175,31074,2015,Mus musculus,Whole embryo,Public on Oct 11 2016,Illumina NextSeq 500,The bcl2fastq 2.16.0.10 software package was used to convert base call (BCL) files generated on the,Whole embryos were dissected at the indicated timepoints and the correct stage was verified under t,cDNA,transcriptomic,RNA-Seq,total RNA,GPL19057,Jun 17 2015,Oct 11 2016,0,0,0,0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,232,ARCHS4v_,GSE53111Xx-xXGSE60297,,,,,,"Mature, MHCII-high medullary thymic epithelial cell",,,,,69.11,0,0,1,0,,0.74,174,24241,2014,Mus musculus,"Mature, MHCII-high medullary thymic epithelial cell",Public on Sep 04 2014,Illumina HiSeq 2500,(1) Alignment: Reads were aligned using the GSNAP (version 2014-01-21) algorithm with the parameter,Thymic stromal cells were isolated and sorted according to their cell surface phenotypes. Fragmente,cDNA,transcriptomic,RNA-Seq,total RNA,GPL17021,Aug 11 2014,Sep 04 2014,0,0,1,0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,233,ARCHS4v_,GSE128147,,,,,,Gut IEL,,,,,78.19,0,0,1,0,,0.27,173,20051,2019,Mus musculus,Gut IEL,Public on Mar 12 2019,Illumina HiSeq 4000,"RNA-seq reads were aligned to reference genome sequences using STAR(Dobin et al., 2013) aligner sof","Extraction and reverse transcription was as described by Picelli et al. (Nature Protocols, 2014). B",cDNA,transcriptomic,RNA-Seq,polyA RNA,GPL21103,Mar 11 2019,Mar 13 2019,0,0,1,0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
